Index,hotel,lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,parking_spaces,total_of_special_requests,y_pred,y_pred_proba,is_canceled,timestamp
133,Resort Hotel,199,1,1,1,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,1,No Deposit,298.0,UNK,0,Transient-Party,54.5,0,0,0,0.017072525268231272,0,2016-05-01
134,Resort Hotel,199,1,1,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298.0,UNK,0,Transient-Party,85.0,0,0,0,0.019038502821323373,0,2016-05-01
135,Resort Hotel,199,1,1,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298.0,UNK,0,Transient-Party,85.0,0,0,0,0.019038502821323373,0,2016-05-01
136,Resort Hotel,199,1,1,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298.0,UNK,0,Transient-Party,85.0,0,0,0,0.019038502821323373,0,2016-05-01
137,Resort Hotel,199,1,1,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298.0,UNK,0,Transient-Party,85.0,0,0,0,0.019038502821323373,0,2016-05-01
138,Resort Hotel,199,1,1,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298.0,UNK,0,Transient-Party,85.0,0,0,0,0.019038502821323373,0,2016-05-01
139,Resort Hotel,199,1,1,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298.0,UNK,0,Transient-Party,85.0,0,0,0,0.019038502821323373,0,2016-05-01
140,Resort Hotel,117,1,4,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,242.0,UNK,0,Transient,52.2,0,1,0,0.040320842930435155,0,2016-05-01
141,Resort Hotel,199,1,1,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298.0,UNK,0,Transient-Party,85.0,0,0,0,0.019038502821323373,0,2016-05-01
142,Resort Hotel,199,1,1,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298.0,UNK,0,Transient-Party,85.0,0,0,0,0.019038502821323373,0,2016-05-01
143,Resort Hotel,35,1,3,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,242.0,UNK,0,Transient,105.0,0,0,0,0.12731130250770367,0,2016-05-01
144,Resort Hotel,35,1,3,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,242.0,UNK,0,Transient,105.0,0,0,0,0.12731130250770367,0,2016-05-01
145,Resort Hotel,199,1,1,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298.0,UNK,0,Transient-Party,85.0,0,0,0,0.019038502821323373,0,2016-05-01
146,Resort Hotel,199,1,1,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298.0,UNK,0,Transient-Party,85.0,0,0,0,0.019038502821323373,0,2016-05-01
147,Resort Hotel,199,1,1,1,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,1,No Deposit,298.0,UNK,0,Transient-Party,54.5,0,0,0,0.017072525268231272,0,2016-05-01
148,Resort Hotel,199,1,1,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298.0,UNK,0,Transient-Party,85.0,0,0,0,0.019038502821323373,0,2016-05-01
149,Resort Hotel,199,1,1,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298.0,UNK,0,Transient-Party,85.0,0,0,0,0.019038502821323373,0,2016-05-01
150,Resort Hotel,199,1,1,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298.0,UNK,0,Transient-Party,85.0,0,0,0,0.019038502821323373,0,2016-05-01
151,Resort Hotel,110,2,5,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,40.0,UNK,0,Contract,37.4,0,0,0,0.015516041394654375,0,2016-05-01
152,Resort Hotel,103,2,5,2,0.0,0,BB,POL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,315.0,UNK,0,Transient,46.75,0,0,0,0.04505489441772362,0,2016-05-01
153,Resort Hotel,103,2,5,2,0.0,0,BB,POL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,315.0,UNK,0,Transient,46.75,0,0,0,0.04505489441772362,0,2016-05-01
154,Resort Hotel,136,2,5,2,0.0,0,BB,PRT,Online TA,Direct,0,0,0,A,C,0,No Deposit,UNK,UNK,0,Transient,52.2,0,1,1,0.604120536506224,0,2016-05-01
155,Resort Hotel,109,2,5,2,1.0,0,BB,NLD,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,71.0,UNK,0,Transient,72.5,0,2,0,0.07543810361534206,0,2016-05-01
156,Resort Hotel,203,1,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,3,No Deposit,240.0,UNK,0,Transient,46.98,0,1,0,0.039670866738963466,0,2016-05-01
157,Resort Hotel,215,1,3,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,UNK,0,Transient,52.2,0,1,0,0.039670866738963466,0,2016-05-01
158,Resort Hotel,118,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,F,0,No Deposit,95.0,UNK,0,Transient,69.4,0,0,0,0.01421939035427757,0,2016-05-01
159,Resort Hotel,199,1,1,1,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,1,No Deposit,298.0,UNK,0,Transient-Party,54.5,0,1,0,0.015072928061375187,0,2016-05-01
160,Resort Hotel,199,1,1,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298.0,UNK,0,Transient,85.0,0,0,0,0.028879020524316575,0,2016-05-01
161,Resort Hotel,199,1,1,1,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,1,No Deposit,298.0,UNK,0,Transient-Party,54.5,0,0,0,0.017072525268231272,0,2016-05-01
162,Resort Hotel,199,1,1,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298.0,UNK,0,Transient-Party,85.0,0,0,0,0.019038502821323373,0,2016-05-01
163,Resort Hotel,98,1,4,1,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,40.0,UNK,0,Contract,33.45,0,1,0,0.02271293969596536,0,2016-05-01
164,Resort Hotel,98,1,4,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,UNK,0,Contract,48.75,0,1,0,0.02271293969596536,0,2016-05-01
165,Resort Hotel,199,1,1,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298.0,UNK,0,Transient,85.0,0,0,0,0.028879020524316575,0,2016-05-01
166,Resort Hotel,199,1,1,1,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,1,No Deposit,298.0,UNK,0,Transient-Party,54.5,0,1,0,0.015072928061375187,0,2016-05-01
167,Resort Hotel,199,1,1,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298.0,UNK,0,Transient-Party,85.0,0,0,0,0.019038502821323373,0,2016-05-01
168,Resort Hotel,199,1,1,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,1,No Deposit,298.0,UNK,0,Transient-Party,42.5,0,0,0,0.017072525268231272,0,2016-05-01
169,Resort Hotel,199,1,1,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298.0,UNK,0,Transient,85.0,0,0,0,0.028879020524316575,0,2016-05-01
170,Resort Hotel,199,1,1,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298.0,UNK,0,Transient-Party,85.0,0,0,0,0.019038502821323373,0,2016-05-01
171,Resort Hotel,35,1,3,2,0.0,0,BB,RUS,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,242.0,UNK,0,Transient,111.0,1,0,0,0.02727619500487682,0,2016-05-01
172,Resort Hotel,35,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,242.0,UNK,0,Transient,105.0,0,0,0,0.050902856885793255,0,2016-05-01
173,Resort Hotel,6,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,UNK,0,Transient,113.0,1,0,0,0.019405693580050825,0,2016-05-01
174,Resort Hotel,226,3,7,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,40.0,UNK,0,Transient,46.75,0,0,0,0.0300322488539702,0,2016-05-01
175,Resort Hotel,3,1,5,2,1.0,0,BB,GBR,Direct,Direct,0,0,0,G,G,0,No Deposit,250.0,UNK,0,Transient,121.5,0,0,0,0.1662464578711297,0,2016-05-01
176,Resort Hotel,13,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,UNK,0,Transient,96.0,1,0,0,0.015784392371541577,0,2016-05-01
177,Resort Hotel,35,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,242.0,UNK,0,Transient,105.0,0,0,1,0.5410193773706878,0,2016-05-01
178,Resort Hotel,33,1,4,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,UNK,0,Transient,127.0,0,0,1,0.5689727779494635,0,2016-05-01
179,Resort Hotel,201,3,7,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,E,1,No Deposit,40.0,UNK,0,Transient,84.96,0,0,0,0.02583215692236329,0,2016-05-01
180,Resort Hotel,35,1,2,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,242.0,UNK,0,Transient,105.0,0,0,0,0.07986272914197312,0,2016-05-01
181,Resort Hotel,75,1,4,1,0.0,0,BB,IRL,Direct,Direct,0,0,0,E,E,0,No Deposit,UNK,UNK,0,Transient,70.0,0,0,0,0.17329961005380715,0,2016-05-01
182,Resort Hotel,75,1,4,2,0.0,0,BB,IRL,Direct,Direct,0,0,0,E,E,0,No Deposit,UNK,UNK,0,Transient,75.0,0,1,0,0.15590439071318457,0,2016-05-01
183,City Hotel,85,0,3,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,140.4,0,0,0,0.41464908547122464,0,2016-05-02
184,City Hotel,104,0,2,2,0.0,0,BB,TWN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,105.3,0,1,0,0.3086778076550952,0,2016-05-02
185,Resort Hotel,2,0,1,2,0.0,0,BB,ROU,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,UNK,0,Transient,87.0,0,1,0,0.07448747892117712,0,2016-05-02
186,Resort Hotel,288,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40.0,UNK,0,Contract,56.11,0,0,0,0.017830862572742863,0,2016-05-02
187,Resort Hotel,188,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,UNK,0,Transient,74.76,0,1,0,0.03211865119578389,0,2016-05-02
188,City Hotel,88,0,3,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3.0,UNK,0,Transient-Party,117.0,0,1,0,0.20202154160047917,0,2016-05-02
189,Resort Hotel,49,2,7,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,314.0,UNK,0,Transient,52.56,0,1,1,0.5128449140854879,1,2016-05-02
190,Resort Hotel,0,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,2,D,D,0,No Deposit,UNK,290.0,0,Transient,63.0,0,0,1,0.5779001686986395,0,2016-05-02
191,Resort Hotel,10,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,UNK,371.0,0,Transient,42.0,0,1,1,0.5434028202956114,0,2016-05-02
192,Resort Hotel,0,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,UNK,135.0,0,Transient,42.0,0,0,1,0.8238349942133729,0,2016-05-02
193,City Hotel,33,0,2,1,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,K,0,No Deposit,8.0,UNK,0,Transient,111.6,0,1,0,0.11177458796238582,0,2016-05-02
194,City Hotel,117,0,2,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,94.5,0,1,1,0.7481145401482696,0,2016-05-02
195,Resort Hotel,0,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,UNK,UNK,0,Transient,79.0,0,0,1,0.6959499386390459,0,2016-05-02
196,Resort Hotel,288,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40.0,UNK,0,Contract,55.83,0,0,0,0.017830862572742863,0,2016-05-02
197,Resort Hotel,0,0,0,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,1,0,0,E,I,0,No Deposit,6.0,UNK,0,Transient,0.0,0,0,1,0.7345536370623034,0,2016-05-02
198,City Hotel,1,0,3,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,9,A,A,0,No Deposit,UNK,40.0,0,Transient,65.0,0,1,1,0.6618460695564559,0,2016-05-02
199,City Hotel,166,0,4,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,UNK,0,Transient,89.25,0,0,1,0.8267848901492779,0,2016-05-02
200,City Hotel,10,0,1,2,0.0,0,SC,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,UNK,UNK,0,Transient,58.0,0,1,1,0.6827126847674262,0,2016-05-02
201,City Hotel,5,0,2,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,F,0,No Deposit,9.0,UNK,0,Transient,177.0,0,2,1,0.7811122673477713,0,2016-05-02
202,City Hotel,122,0,4,2,0.0,0,BB,DNK,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,99.45,0,0,0,0.3720719281607078,0,2016-05-02
203,City Hotel,147,0,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,9.0,UNK,0,Transient,99.45,0,0,0,0.3649416469074479,0,2016-05-02
204,City Hotel,98,0,4,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,16.0,UNK,0,Transient-Party,95.0,0,1,0,0.04007727932931827,0,2016-05-02
205,City Hotel,166,0,4,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,UNK,0,Transient,89.25,0,0,1,0.8267848901492779,0,2016-05-02
206,City Hotel,0,0,4,2,2.0,0,BB,FRA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,UNK,0,Transient,221.0,0,1,0,0.397503983797023,0,2016-05-02
207,City Hotel,88,0,3,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3.0,UNK,0,Transient-Party,117.0,0,1,0,0.20202154160047917,0,2016-05-02
208,Resort Hotel,188,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,UNK,0,Transient,74.76,0,1,0,0.03211865119578389,0,2016-05-02
209,City Hotel,102,0,3,2,0.0,0,BB,IND,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,9.0,UNK,0,Transient,108.3,0,1,1,0.6129393568401925,0,2016-05-02
210,City Hotel,98,0,4,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,109.65,0,2,0,0.2854158745954588,0,2016-05-02
211,City Hotel,145,0,4,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient-Party,99.45,0,0,0,0.1636111159995402,0,2016-05-02
212,City Hotel,145,0,4,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient-Party,99.45,0,0,0,0.1636111159995402,0,2016-05-02
213,City Hotel,98,0,4,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,16.0,UNK,0,Transient-Party,95.0,0,1,0,0.04007727932931827,0,2016-05-02
214,Resort Hotel,112,0,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,I,0,No Deposit,240.0,UNK,0,Transient,0.0,0,1,0,0.487010766021247,0,2016-05-02
215,City Hotel,10,0,1,2,0.0,0,SC,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,UNK,UNK,0,Transient,58.0,0,1,1,0.6827126847674262,0,2016-05-02
216,Resort Hotel,1,0,1,1,0.0,0,BB,PRT,Offline TA/TO,Corporate,1,0,2,D,D,0,No Deposit,104.0,UNK,0,Transient,81.0,0,0,0,0.33185788259628735,0,2016-05-02
217,City Hotel,56,0,1,2,0.0,0,BB,PRT,Complementary,Direct,0,0,0,D,D,0,No Deposit,UNK,UNK,0,Transient,0.0,0,0,1,0.6976813945250842,0,2016-05-02
218,City Hotel,88,0,3,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3.0,UNK,0,Transient-Party,117.0,0,1,0,0.20202154160047917,0,2016-05-02
219,City Hotel,1,0,1,2,0.0,0,SC,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,UNK,0,Transient,129.0,0,0,0,0.21954666739202477,0,2016-05-02
220,Resort Hotel,0,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,314.0,UNK,0,Transient-Party,75.2,1,0,0,0.011193371844627747,0,2016-05-02
221,Resort Hotel,5,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,1,1,A,D,0,No Deposit,UNK,403.0,0,Transient,65.0,0,0,1,0.7791180779852737,0,2016-05-02
222,Resort Hotel,76,0,4,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,36.0,UNK,0,Transient,58.55,1,0,0,0.004977101024467345,0,2016-05-02
223,Resort Hotel,10,0,2,1,0.0,0,BB,PRT,Corporate,TA/TO,1,0,5,A,A,0,No Deposit,UNK,371.0,0,Transient,42.0,0,1,1,0.5434028202956114,0,2016-05-02
224,City Hotel,157,0,4,2,0.0,0,BB,ROU,Direct,Direct,0,0,0,A,D,0,No Deposit,14.0,UNK,0,Transient,89.25,0,0,0,0.07680741925866116,0,2016-05-02
225,City Hotel,166,0,4,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,UNK,0,Transient,85.0,0,0,1,0.756268764006298,0,2016-05-02
226,City Hotel,88,0,3,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3.0,UNK,0,Transient-Party,117.0,0,1,0,0.20202154160047917,0,2016-05-02
227,City Hotel,88,0,3,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3.0,UNK,0,Transient-Party,117.0,0,1,0,0.20202154160047917,0,2016-05-02
228,Resort Hotel,73,0,0,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,I,0,No Deposit,240.0,UNK,0,Transient,0.0,0,1,0,0.4966591316856151,0,2016-05-02
229,City Hotel,88,0,3,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3.0,UNK,0,Transient-Party,117.0,0,1,0,0.20202154160047917,0,2016-05-02
230,City Hotel,88,0,3,1,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,3.0,UNK,0,Transient-Party,96.0,0,0,0,0.2157268504944525,0,2016-05-02
231,City Hotel,88,0,3,3,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,3.0,UNK,0,Transient-Party,138.0,0,1,0,0.18634532731752104,0,2016-05-02
232,Resort Hotel,0,0,1,1,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,314.0,UNK,0,Transient-Party,75.2,0,0,0,0.06082971131306513,0,2016-05-02
233,City Hotel,88,0,3,3,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,3.0,UNK,0,Transient-Party,138.0,0,1,0,0.18634532731752104,0,2016-05-02
234,City Hotel,88,0,3,1,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,3.0,UNK,0,Transient-Party,96.0,0,0,0,0.2157268504944525,0,2016-05-02
235,Resort Hotel,0,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,314.0,UNK,0,Transient-Party,75.2,0,0,1,0.559330896864664,0,2016-05-02
236,City Hotel,1,0,1,2,1.0,0,BB,FIN,Online TA,TA/TO,0,0,0,A,F,0,No Deposit,UNK,UNK,0,Transient,142.0,0,2,0,0.2564952803201645,0,2016-05-02
237,City Hotel,88,0,3,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3.0,UNK,0,Transient-Party,117.0,0,1,0,0.20202154160047917,0,2016-05-02
238,City Hotel,88,0,3,1,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,3.0,UNK,0,Transient-Party,96.0,0,0,0,0.2157268504944525,0,2016-05-02
239,City Hotel,88,0,3,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3.0,UNK,0,Transient-Party,117.0,0,1,0,0.20202154160047917,0,2016-05-02
240,Resort Hotel,0,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,E,0,No Deposit,UNK,UNK,0,Transient,70.0,0,0,1,0.6906030079239796,0,2016-05-02
241,Resort Hotel,1,0,3,1,0.0,0,BB,ARG,Direct,Direct,0,0,0,F,F,1,No Deposit,UNK,UNK,0,Transient,115.0,0,1,0,0.347474352480092,0,2016-05-02
242,City Hotel,88,0,3,1,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,3.0,UNK,0,Transient-Party,96.0,0,0,0,0.2157268504944525,0,2016-05-02
243,Resort Hotel,29,0,3,2,0.0,0,BB,ARG,Direct,Direct,0,0,0,F,F,2,No Deposit,UNK,UNK,0,Transient,115.0,0,0,0,0.3998774732891653,0,2016-05-02
244,City Hotel,19,0,3,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,UNK,0,Transient,120.12,0,2,1,0.6104551476087975,0,2016-05-02
245,Resort Hotel,10,0,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,UNK,0,Transient,105.0,0,0,0,0.0998245195663018,0,2016-05-02
246,Resort Hotel,5,0,1,1,0.0,0,BB,PRI,Corporate,Corporate,0,0,0,A,D,0,No Deposit,UNK,154.0,0,Transient,39.0,0,0,0,0.0940078618484936,0,2016-05-02
247,City Hotel,88,0,3,3,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,3.0,UNK,0,Transient-Party,138.0,0,1,0,0.18634532731752104,0,2016-05-02
248,City Hotel,154,0,4,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,UNK,0,Transient,89.25,0,0,1,0.8267848901492779,0,2016-05-02
249,Resort Hotel,81,2,7,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,1,0,1,D,D,1,No Deposit,314.0,UNK,0,Transient,52.56,0,0,0,0.03788982634843658,0,2016-05-02
250,Resort Hotel,0,0,1,1,0.0,0,BB,PRT,Direct,TA/TO,1,0,1,A,E,0,No Deposit,UNK,UNK,0,Transient,70.0,0,0,1,0.6431769420312426,0,2016-05-02
251,City Hotel,6,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,D,D,0,No Deposit,UNK,227.0,0,Transient,110.0,0,0,1,0.6526256879983844,0,2016-05-02
252,City Hotel,19,0,3,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,UNK,0,Transient,120.12,0,2,1,0.6104551476087975,0,2016-05-02
253,City Hotel,88,0,3,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3.0,UNK,0,Transient-Party,117.0,0,1,0,0.20202154160047917,0,2016-05-02
254,City Hotel,0,0,0,1,0.0,0,BB,RUS,Online TA,TA/TO,1,0,0,A,K,0,No Deposit,9.0,UNK,0,Transient,0.0,0,1,1,0.7765848881793144,0,2016-05-02
255,City Hotel,88,0,3,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3.0,UNK,0,Transient-Party,117.0,0,1,0,0.20202154160047917,0,2016-05-02
256,Resort Hotel,99,0,4,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,58.0,0,1,0,0.04674297068896295,0,2016-05-02
257,City Hotel,6,0,1,1,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,D,D,0,No Deposit,UNK,227.0,0,Transient,110.0,0,0,0,0.3205859672965557,0,2016-05-02
258,Resort Hotel,5,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,2,A,A,0,No Deposit,UNK,9.0,0,Transient,42.0,0,0,1,0.6327958852266403,0,2016-05-03
259,Resort Hotel,0,0,1,1,0.0,0,BB,PRT,Direct,Corporate,1,1,16,A,A,0,No Deposit,47.0,UNK,0,Transient,42.0,0,0,0,0.4622757228661646,0,2016-05-03
260,Resort Hotel,1,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,3,A,A,0,No Deposit,UNK,UNK,0,Transient,63.0,0,0,1,0.6489268263514182,0,2016-05-03
261,City Hotel,123,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,105.3,0,0,0,0.3649416469074479,0,2016-05-03
262,City Hotel,5,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,12,E,E,0,Non Refund,UNK,51.0,0,Transient-Party,106.0,0,0,1,0.6667356345203685,0,2016-05-03
263,City Hotel,122,1,4,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,99.45,0,1,0,0.20891638342092272,0,2016-05-03
264,City Hotel,126,0,4,3,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,UNK,0,Transient,106.03,0,2,0,0.042692141675535845,0,2016-05-03
265,City Hotel,126,0,4,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,UNK,0,Transient,76.58,0,1,0,0.0450656429064498,0,2016-05-03
266,Resort Hotel,2,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,70.0,1,0,0,0.06340826740878801,0,2016-05-03
