Index,hotel,lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,parking_spaces,total_of_special_requests,y_pred,y_pred_proba,timestamp
17049,City Hotel,6,1,0,1,0.0,0,BB,ESP,Corporate,Corporate,0,0,0,A,E,0,No Deposit,UNK,174.0,0,Transient-Party,89.0,0,0,0,0.12000147643947418,2016-10-02
17050,City Hotel,17,1,1,1,0.0,0,BB,DEU,Corporate,Corporate,0,0,0,A,A,0,No Deposit,UNK,150.0,0,Transient,95.0,0,0,0,0.2066266709187905,2016-10-02
17051,City Hotel,6,1,0,1,0.0,0,BB,ESP,Corporate,Corporate,0,0,0,A,A,0,No Deposit,UNK,174.0,0,Transient-Party,89.0,0,0,0,0.12268233843076003,2016-10-02
17052,City Hotel,33,1,0,1,0.0,0,SC,USA,Online TA,GDS,0,0,0,A,B,0,No Deposit,195.0,UNK,0,Transient,120.6,0,1,0,0.1939708935594011,2016-10-02
17053,City Hotel,11,1,0,1,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,UNK,0,Transient,144.0,0,2,0,0.1860262951291433,2016-10-02
17054,City Hotel,7,1,1,2,0.0,0,SC,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,UNK,0,Transient,140.0,0,1,0,0.07134808437505426,2016-10-02
17055,City Hotel,40,1,0,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,14.0,UNK,0,Transient,108.0,0,0,1,0.8475025967580793,2016-10-02
17056,City Hotel,18,1,1,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,UNK,0,Transient,85.0,0,0,0,0.07566297518462743,2016-10-02
17057,Resort Hotel,58,2,5,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,85.0,1,1,0,0.009618857980009433,2016-10-02
17058,City Hotel,0,1,0,2,0.0,0,BB,PRT,Corporate,Corporate,1,0,3,A,E,0,No Deposit,UNK,40.0,0,Transient,75.0,0,0,1,0.6841670736749804,2016-10-02
17059,Resort Hotel,0,1,1,2,0.0,0,BB,UNK,Direct,Direct,0,0,0,A,A,0,No Deposit,UNK,UNK,0,Transient-Party,96.0,1,0,0,0.016957094340218328,2016-10-02
17060,Resort Hotel,167,2,5,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,101.43,0,1,0,0.06099062463409318,2016-10-02
17061,City Hotel,5,1,0,1,0.0,0,SC,NLD,Direct,Direct,0,0,0,A,B,0,No Deposit,14.0,UNK,0,Transient,140.0,0,2,0,0.08723860142750597,2016-10-02
17062,City Hotel,10,1,1,1,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,9.0,UNK,0,Transient,145.0,0,2,0,0.3782451008053204,2016-10-02
17063,City Hotel,89,1,1,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,16.0,UNK,0,Transient,80.75,0,0,0,0.06769128143915518,2016-10-02
17064,City Hotel,17,1,1,1,0.0,0,BB,CYP,Corporate,Corporate,0,0,0,A,A,0,No Deposit,UNK,150.0,0,Transient,95.0,0,0,0,0.3057172560339243,2016-10-02
17065,City Hotel,0,1,0,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,86.0,UNK,0,Transient,156.0,0,0,1,0.7360141466190604,2016-10-02
17066,City Hotel,170,1,3,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,UNK,0,Transient,108.9,0,2,0,0.1483518680364168,2016-10-02
17067,City Hotel,11,1,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,UNK,0,Transient,85.0,0,0,0,0.15150956219090148,2016-10-02
17068,Resort Hotel,2,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,UNK,0,Transient,131.0,1,1,0,0.05497145454895083,2016-10-02
17069,City Hotel,29,1,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,143.03,0,3,0,0.38417654614140584,2016-10-02
17070,City Hotel,28,1,2,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,16.0,UNK,0,Transient,85.5,0,0,0,0.08211262781712511,2016-10-02
17071,City Hotel,49,1,2,2,0.0,0,SC,PER,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,108.0,0,1,0,0.3548965822862861,2016-10-02
17072,City Hotel,49,1,2,2,0.0,0,SC,PER,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,111.0,0,1,0,0.3548965822862861,2016-10-02
17073,City Hotel,44,1,3,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,UNK,0,Transient,104.48,0,1,1,0.6104551476087975,2016-10-02
17074,Resort Hotel,0,1,0,2,0.0,0,BB,UNK,Direct,Direct,0,0,0,A,A,1,No Deposit,UNK,UNK,0,Transient,87.0,1,0,0,0.014104800864463524,2016-10-02
17075,City Hotel,7,1,2,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,UNK,0,Transient,117.04,0,1,0,0.0628553600205007,2016-10-02
17076,City Hotel,4,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,160.0,0,1,1,0.7853811316969476,2016-10-02
17077,City Hotel,7,1,2,1,0.0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,UNK,0,Transient,103.18,0,3,0,0.241863692705014,2016-10-02
17078,City Hotel,42,1,2,2,0.0,0,BB,AUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,126.0,0,2,0,0.2177487463741281,2016-10-02
17079,City Hotel,12,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,UNK,0,Transient,85.0,0,0,1,0.8020582515455794,2016-10-02
17080,Resort Hotel,0,1,0,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,UNK,UNK,0,Transient,90.0,0,2,1,0.6685164757879436,2016-10-02
17081,Resort Hotel,0,1,0,2,0.0,0,BB,SWE,Direct,Direct,0,0,0,F,F,0,No Deposit,UNK,UNK,0,Transient,130.0,0,0,0,0.297510352456326,2016-10-02
17082,City Hotel,26,1,2,2,0.0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,142.0,1,2,0,0.02136742301115352,2016-10-02
17083,City Hotel,26,1,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,153.0,0,2,0,0.38417654614140584,2016-10-02
17084,Resort Hotel,11,1,2,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,6.0,UNK,0,Transient,40.0,0,0,0,0.05857785690036817,2016-10-02
17085,Resort Hotel,2,1,2,1,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,UNK,UNK,0,Contract,100.0,0,0,0,0.20451642692363256,2016-10-02
17086,City Hotel,21,1,2,2,0.0,0,SC,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,UNK,0,Transient,99.33,0,1,0,0.04855548357878782,2016-10-02
17087,City Hotel,17,1,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,UNK,0,Transient,85.0,0,0,0,0.11378280887820494,2016-10-02
17088,City Hotel,25,1,2,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,UNK,0,Transient,108.99,0,1,0,0.19532687575869467,2016-10-02
17089,City Hotel,38,1,2,1,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,117.0,0,1,0,0.2177487463741281,2016-10-02
17090,City Hotel,150,1,2,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,118.8,0,2,1,0.5251410768549055,2016-10-02
17091,City Hotel,150,1,2,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,UNK,0,Transient,118.8,0,2,0,0.39684683049667197,2016-10-02
17092,City Hotel,150,1,2,2,1.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,UNK,0,Transient,135.0,0,2,0,0.39684683049667197,2016-10-02
17093,City Hotel,20,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,149.0,0,1,0,0.2845555809031839,2016-10-02
17094,City Hotel,17,1,2,2,0.0,0,BB,BEL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,UNK,0,Transient,85.0,0,0,0,0.058555181855618164,2016-10-02
17095,City Hotel,28,1,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,UNK,0,Transient,133.75,0,1,0,0.27068931527420864,2016-10-02
17096,City Hotel,201,1,2,3,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,D,D,3,No Deposit,9.0,UNK,0,Transient,142.56,0,2,1,0.5129496124558819,2016-10-02
17097,City Hotel,20,1,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,7.0,UNK,0,Transient,108.99,0,1,0,0.09530645651135043,2016-10-02
17098,City Hotel,11,1,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,UNK,0,Transient,85.0,0,0,0,0.15150956219090148,2016-10-02
17099,City Hotel,4,1,2,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,140.0,0,1,0,0.38417654614140584,2016-10-02
17100,City Hotel,39,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,UNK,0,Transient,118.0,0,0,0,0.2494220225170122,2016-10-02
17101,Resort Hotel,25,1,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,UNK,UNK,0,Transient,99.0,0,1,1,0.6485560074385761,2016-10-02
17102,Resort Hotel,0,1,2,2,0.0,0,BB,USA,Direct,Direct,0,0,0,E,E,1,No Deposit,UNK,UNK,0,Transient,124.0,1,0,0,0.015262000749154798,2016-10-02
17103,City Hotel,215,1,3,2,0.0,0,BB,LUX,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,173.0,UNK,0,Transient,90.95,0,0,0,0.23602976699640857,2016-10-02
17104,Resort Hotel,25,1,2,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,UNK,0,Transient,46.0,0,1,0,0.06540446999842384,2016-10-02
17105,Resort Hotel,25,1,2,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,UNK,0,Transient,46.0,0,1,0,0.06540446999842384,2016-10-02
17106,Resort Hotel,14,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,UNK,0,Transient,40.0,1,0,0,0.0665552688010801,2016-10-02
17107,Resort Hotel,14,1,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,2,No Deposit,6.0,UNK,0,Transient,46.0,1,0,0,0.008549409812791366,2016-10-02
17108,Resort Hotel,32,1,3,2,2.0,0,BB,IRL,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,UNK,0,Transient,170.5,0,1,0,0.06122650943825068,2016-10-02
17109,Resort Hotel,46,1,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,UNK,0,Transient,99.0,0,0,0,0.08772573268792716,2016-10-02
17110,Resort Hotel,135,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241.0,UNK,0,Transient,74.53,1,1,0,0.029918757116557445,2016-10-02
17111,Resort Hotel,129,1,3,2,1.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,96.0,UNK,0,Transient,59.0,0,0,0,0.1755650862962472,2016-10-02
17112,Resort Hotel,179,1,3,2,0.0,0,BB,IRL,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,UNK,0,Transient,64.1,0,1,0,0.06683067291653588,2016-10-02
17113,Resort Hotel,41,1,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241.0,UNK,0,Transient,79.73,0,1,0,0.07141277974179575,2016-10-02
17114,Resort Hotel,55,1,4,2,0.0,0,BB,RUS,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,UNK,0,Transient,89.0,0,2,0,0.381880321675661,2016-10-02
17115,City Hotel,39,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,UNK,0,Transient,118.0,0,0,0,0.2494220225170122,2016-10-02
17116,City Hotel,5,1,0,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,9,A,D,0,No Deposit,UNK,40.0,0,Transient,65.0,0,1,1,0.6303728358419123,2016-10-02
17117,City Hotel,140,1,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,118.8,0,1,0,0.2854158745954588,2016-10-02
17118,City Hotel,35,1,3,3,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,158.4,0,2,0,0.2351720441508452,2016-10-02
17119,Resort Hotel,39,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,UNK,0,Transient,72.42,0,1,0,0.07525750009189458,2016-10-02
17120,Resort Hotel,13,1,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,6.0,UNK,0,Transient,40.0,0,0,0,0.07112709237693869,2016-10-02
17121,City Hotel,38,1,3,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,UNK,0,Transient,95.48,0,1,0,0.10332940353771451,2016-10-02
17122,City Hotel,13,1,3,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,UNK,0,Transient,126.88,0,1,0,0.11969622173554695,2016-10-02
17123,City Hotel,155,1,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,132.3,0,3,0,0.27401607023627234,2016-10-02
17124,City Hotel,107,1,3,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138.0,UNK,0,Transient,95.0,0,0,0,0.017594601911435023,2016-10-02
17125,City Hotel,107,1,3,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85.0,UNK,0,Transient,80.75,0,0,0,0.07160692884084556,2016-10-02
17126,Resort Hotel,67,1,4,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,80.6,0,2,0,0.07953728129692204,2016-10-02
17127,Resort Hotel,60,1,4,1,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,UNK,0,Transient-Party,70.0,0,1,0,0.04341942720727827,2016-10-02
17128,Resort Hotel,60,1,4,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,UNK,0,Transient-Party,79.0,0,1,0,0.04341942720727827,2016-10-02
17129,Resort Hotel,0,1,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,UNK,UNK,0,Transient-Party,90.0,0,0,1,0.6577096690258948,2016-10-02
17130,Resort Hotel,4,1,1,2,0.0,0,BB,COL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,UNK,0,Transient,110.0,0,1,0,0.13346492083836112,2016-10-02
17131,Resort Hotel,118,1,2,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,95.0,UNK,0,Transient,70.0,0,0,0,0.01651910112190173,2016-10-02
17132,City Hotel,11,1,2,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,144.0,1,2,0,0.04032231481527241,2016-10-02
17133,Resort Hotel,11,1,2,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,6.0,UNK,0,Transient,46.0,1,0,0,0.008842526528457273,2016-10-02
17134,Resort Hotel,341,3,7,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,40.0,UNK,0,Transient-Party,37.4,0,1,0,0.010198541032328801,2016-10-02
17135,City Hotel,200,1,4,3,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,16.0,UNK,0,Transient,115.6,0,4,0,0.057006356354834184,2016-10-02
17136,City Hotel,259,1,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,11.0,UNK,0,Transient,80.24,0,0,0,0.006716743126075812,2016-10-02
17137,City Hotel,127,2,5,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,108.0,0,2,0,0.20891638342092272,2016-10-02
17138,City Hotel,40,1,4,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,7.0,UNK,0,Transient,95.48,0,1,0,0.16011139496150098,2016-10-02
17139,Resort Hotel,182,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,26.0,UNK,0,Transient,79.8,0,0,0,0.44009800920572717,2016-10-02
17140,City Hotel,28,1,5,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8.0,UNK,0,Transient,137.2,0,1,0,0.06651241025156003,2016-10-02
17141,City Hotel,21,1,3,2,0.0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,129.0,0,1,0,0.2177487463741281,2016-10-02
17142,City Hotel,137,1,4,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,132.3,0,2,1,0.5110135855094491,2016-10-02
17143,City Hotel,26,1,3,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,UNK,0,Transient,103.76,0,1,0,0.0884597077368853,2016-10-02
17144,City Hotel,6,1,1,2,0.0,0,BB,ISR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,164.5,1,3,0,0.04519747232896619,2016-10-02
17145,City Hotel,166,1,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8.0,UNK,0,Transient,122.4,0,1,0,0.054667731674461484,2016-10-02
17146,City Hotel,0,1,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,E,0,No Deposit,UNK,UNK,0,Transient,180.0,0,0,1,0.7284452845816219,2016-10-02
17147,City Hotel,31,1,1,2,1.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,UNK,0,Transient,116.55,0,0,0,0.23729237873885742,2016-10-02
17148,City Hotel,6,1,2,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,UNK,0,Transient,117.04,0,1,0,0.1892045858266562,2016-10-02
17149,City Hotel,89,1,1,1,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,113.4,0,1,0,0.18428856221761872,2016-10-02
17150,City Hotel,1,1,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,E,G,2,No Deposit,341.0,UNK,0,Transient,77.0,0,2,1,0.5349965689179814,2016-10-02
17151,City Hotel,92,1,1,1,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,113.4,0,3,0,0.18428856221761872,2016-10-02
17152,City Hotel,84,1,1,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,118.8,0,3,0,0.20891638342092272,2016-10-02
17153,City Hotel,91,1,1,1,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,113.4,0,2,0,0.18428856221761872,2016-10-02
17154,Resort Hotel,267,2,8,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,UNK,0,Transient,85.52,0,0,0,0.04064797487122603,2016-10-03
17155,Resort Hotel,297,4,10,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,UNK,0,Contract,46.75,0,1,0,0.01857305783635792,2016-10-03
17156,Resort Hotel,267,2,8,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,UNK,0,Transient,83.52,0,0,0,0.04064797487122603,2016-10-03
17157,City Hotel,53,0,3,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,B,1,No Deposit,9.0,UNK,0,Transient,118.8,0,2,0,0.18995964254321043,2016-10-03
17158,City Hotel,51,0,3,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,118.8,0,1,1,0.576732191099843,2016-10-03
17159,City Hotel,2,0,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,7.0,UNK,0,Transient,175.56,0,1,0,0.1285784747618786,2016-10-03
17160,City Hotel,15,0,3,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,310.0,UNK,0,Transient,129.0,0,1,1,0.5293279694152749,2016-10-03
17161,City Hotel,349,1,5,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,58.0,UNK,162,Transient-Party,123.33,0,0,0,0.049710633006981995,2016-10-03
17162,City Hotel,28,0,3,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,147.67,0,2,0,0.2177487463741281,2016-10-03
17163,City Hotel,53,0,3,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,9.0,UNK,0,Transient,118.8,0,2,0,0.1814045853449039,2016-10-03
17164,Resort Hotel,5,0,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,UNK,0,Transient,131.0,1,1,0,0.017137591604170953,2016-10-03
17165,City Hotel,349,1,5,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,58.0,UNK,162,Transient-Party,123.33,0,0,0,0.049710633006981995,2016-10-03
17166,City Hotel,31,0,3,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,UNK,0,Transient,119.7,0,0,0,0.2059623335346361,2016-10-03
17167,Resort Hotel,162,0,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242.0,UNK,0,Transient,69.0,0,1,0,0.08908517582197964,2016-10-03
17168,City Hotel,41,0,5,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,139.5,0,2,0,0.20826394252760375,2016-10-03
17169,City Hotel,227,0,5,2,0.0,0,BB,SRB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,102.85,0,2,0,0.3086778076550952,2016-10-03
17170,City Hotel,30,0,4,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8.0,UNK,0,Transient,144.8,0,1,0,0.3146688445232575,2016-10-03
17171,City Hotel,6,0,4,2,0.0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,140.0,0,0,0,0.48014357768271476,2016-10-03
17172,City Hotel,148,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,118.8,0,3,0,0.33613145148868123,2016-10-03
17173,City Hotel,174,0,4,3,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,141.3,0,0,0,0.22072354679655948,2016-10-03
17174,Resort Hotel,2,0,2,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,H,0,No Deposit,250.0,UNK,0,Transient,96.0,1,0,0,0.017438675394402588,2016-10-03
17175,City Hotel,34,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,160.2,1,1,0,0.03818864298658096,2016-10-03
17176,City Hotel,34,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,151.2,0,1,0,0.3708794444732115,2016-10-03
17177,City Hotel,20,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,UNK,0,Transient,149.0,0,0,0,0.2963946730417006,2016-10-03
17178,City Hotel,20,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,UNK,0,Transient,149.0,0,0,0,0.2963946730417006,2016-10-03
17179,City Hotel,131,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,155.0,UNK,0,Transient,144.67,0,1,0,0.4247818659427733,2016-10-03
17180,City Hotel,7,0,5,2,0.0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,140.0,0,1,1,0.576732191099843,2016-10-03
17181,City Hotel,214,0,4,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,9.0,UNK,0,Transient,92.65,0,0,0,0.311921586797191,2016-10-03
17182,Resort Hotel,0,0,2,2,0.0,0,BB,BEL,Direct,Direct,0,0,0,A,F,0,No Deposit,UNK,UNK,0,Transient,130.0,0,0,0,0.24573846346829903,2016-10-03
17183,Resort Hotel,140,2,5,2,0.0,0,BB,IRL,Direct,Direct,0,0,0,E,E,0,No Deposit,250.0,UNK,0,Transient,69.54,0,1,0,0.0676749762845701,2016-10-03
17184,Resort Hotel,0,0,1,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,UNK,0,Transient,69.49,1,2,0,0.017311321395658538,2016-10-03
17185,Resort Hotel,162,2,5,1,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,242.0,UNK,0,Transient,56.86,0,1,0,0.03418554687270792,2016-10-03
17186,Resort Hotel,215,2,5,2,0.0,0,HB,IRL,Offline TA/TO,TA/TO,0,0,0,E,E,2,No Deposit,434.0,UNK,0,Transient,26.0,0,1,0,0.034391004603880886,2016-10-03
